epoch,quantizer,tensor_type,bitwidth,log2_t,frac,bounded_range,sqnr_db,clip_rate
4,features.17.bias_quantizer,weight,8,-0.1243,7,,32.85,0.0
4,features.17.act_quantizer,act,8,6.0,0,"(0.0, None)",,
4,features.19.weight_quantizer,weight,8,-2.6799,9,,29.15,0.0
4,features.19.bias_quantizer,weight,8,0.5579,6,,29.28,0.0
4,features.19.act_quantizer,act,8,5.1144,1,"(0.0, None)",,
4,features.21.weight_quantizer,weight,8,-2.5934,9,,29.13,0.0
4,features.21.bias_quantizer,weight,8,-0.1436,7,,34.22,0.0
4,features.21.act_quantizer,act,8,5.0609,1,"(0.0, None)",,
4,features.23.quantizer,act,8,5.0003,1,,,
4,features.24.weight_quantizer,weight,8,-2.6415,9,,29.65,0.0
4,features.24.bias_quantizer,weight,8,-0.2914,7,,33.97,0.0
4,features.24.act_quantizer,act,8,5.0,1,"(0.0, None)",,
4,features.26.weight_quantizer,weight,8,-3.12,10,,35.53,0.0
4,features.26.bias_quantizer,weight,8,0.8203,6,,31.3,0.0
4,features.26.act_quantizer,act,8,5.0,1,"(0.0, None)",,
4,features.28.weight_quantizer,weight,8,-3.1839,10,,35.05,0.0
4,features.28.bias_quantizer,weight,8,0.0125,6,,30.49,0.0
4,features.28.act_quantizer,act,8,4.4122,2,"(0.0, None)",,
4,features.30.quantizer,act,8,4.0069,2,,,
4,avgpool.quantizer,act,8,4.0066,2,,,
4,classifier.0.weight_quantizer,weight,8,-4.9999,11,,31.0,0.0
4,classifier.0.bias_quantizer,weight,8,-0.7502,7,,19.3,0.0
4,classifier.0.act_quantizer,act,8,2.9931,4,"(0.0, None)",,
4,classifier.3.weight_quantizer,weight,8,-4.2099,11,,36.9,0.0
4,classifier.3.bias_quantizer,weight,8,-1.0489,8,,34.12,0.0
4,classifier.3.act_quantizer,act,8,2.0,4,"(0.0, None)",,
4,classifier.6.weight_quantizer,weight,8,-3.7363,10,,37.03,0.0
4,classifier.6.bias_quantizer,weight,8,-1.2378,8,,28.92,0.0
4,classifier.6.act_quantizer,act,8,5.0,1,,,
4,quant_stub.quantizer,act,8,1.0,5,,,
